#### EXPORT DONNEES METEO POUR "PARIS" (LAT/LON: 48.856614/2.3522219)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2022-12-14,4,1,8,2,4,2,0.8,98,5.75,1001,100,4,3,1,266,143,176,0,1,3.1,météo très défavorable,16:54:00,08:36:00,2
2022-12-15,2,-1,12,-1,1,0,0.1,75,10,1013,75.5,2,0,-5,326,122,116,0,1,3.1,météo très défavorable,16:54:00,08:37:00,-1
2022-12-16,4,-2,11,-1,2,-0,0,80,10,1023,1.875,4,0,-5,113,113,113,0,2,8.2,météo très défavorable,16:54:00,08:38:00,-1
2022-12-17,1,-4,9,-4,-0,-0,0,83,10,1025,5,1,0,-7,113,113,113,0,2,8.2,météo très défavorable,16:54:00,08:39:00,-3
2022-12-18,2,-3,10,-3,-0,1,0,58,10,1026,39.25,2,0,-7,113,116,116,0,2,8.2,météo très défavorable,16:55:00,08:39:00,-3
2022-12-19,10,5,19,6,9,10,0.2,76,9,1019,65.375,10,6,3,122,113,119,0,2,8.2,météo défavorable,16:55:00,08:40:00,6
2022-12-20,12,10,18,10,10,11,0.4,84,9,1016,86.125,12,10,7,116,122,176,0,3,4.9,météo défavorable,16:56:00,08:41:00,10
2022-12-21,10,7,16,8,9,9,3.5,92,9.125,1020,61.625,10,9,5,263,119,113,0,2,4.9,météo défavorable,16:56:00,08:41:00,9
2022-12-22,13,9,19,10,12,12,1.1,93,9.75,1015,85.5,13,12,7,122,122,296,0,3,3.1,météo défavorable,16:57:00,08:42:00,9
2022-12-23,15,12,30,14,15,14,1,91,9,1011,92.125,15,12,12,176,353,176,0,3,3.1,météo défavorable,16:57:00,08:42:00,14
2022-12-24,12,10,18,10,11,11,0,80,10,1018,87.625,12,8,8,122,116,122,0,3,4.9,météo défavorable,16:58:00,08:42:00,11
2022-12-25,15,9,23,9,11,15,0,95,9,1017,68,15,9,8,143,116,122,0,3,6.8,météo défavorable,16:58:00,08:43:00,10
2022-12-26,9,6,16,9,9,8,3.5,94,8.75,1031,56.125,9,8,5,266,296,113,0,3,3.1,météo défavorable,16:59:00,08:43:00,9
2022-12-27,7,4,13,4,6,6,0,70,10,1031,40.5,7,1,2,113,122,116,0,3,6.9,météo très défavorable,17:00:00,08:43:00,5
2022-12-28,11,6,22,6,10,11,0.1,94,10,1025,93,11,8,3,122,122,176,0,2,3.2,météo défavorable,17:01:00,08:44:00,6
2022-12-29,11,9,26,11,11,10,1.4,81,10,1011,87.375,11,9,8,353,119,353,0,3,5,météo défavorable,17:01:00,08:44:00,11
2022-12-30,15,6,30,6,9,14,1.2,89,7,1015,64.875,15,12,3,116,176,266,0,3,3.2,météo correcte,17:02:00,08:44:00,6
2022-12-31,17,14,28,15,16,17,0.2,82,10,1016,61.125,17,12,12,176,116,113,0,4,5,météo correcte,17:03:00,08:44:00,15
