id,date,type,nom_gare,année,frequent_2021,frequent_2022,frequent_2023,frequent_2021_norm,frequent_2022_norm,frequent_2023_norm,comptage_normalisé,comptage_normalisé_total
907,2021-07-15,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,194.07004785205226
908,2021-07-15,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,194.07004785205226
909,2021-07-15,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,194.07004785205226
910,2021-07-16,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
911,2021-07-16,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
912,2021-07-16,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
913,2021-07-16,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
914,2021-07-16,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
915,2021-07-17,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
916,2021-07-17,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
917,2021-07-17,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
918,2021-07-17,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
919,2021-07-17,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,138.62146275146588
920,2021-07-18,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,83.17287765087954
921,2021-07-18,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,83.17287765087954
922,2021-07-18,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,83.17287765087954
923,2021-07-19,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
924,2021-07-19,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
925,2021-07-19,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
926,2021-07-19,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
927,2021-07-19,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
928,2021-07-19,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
929,2021-07-20,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
930,2021-07-20,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
931,2021-07-20,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
932,2021-07-20,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
933,2021-07-20,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
934,2021-07-20,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,166.34575530175908
935,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
936,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
937,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
938,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
939,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
940,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
941,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
942,2021-07-21,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
943,2021-07-22,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
944,2021-07-22,,Paris Gare de Lyon,2021,189125448,231360748,251046517,27.72429255029318,33.91565297022671,36.80143076800616,27.72429255029318,221.79434040234543
